@relation LSST_TRAIN_channel_4

@attribute channel_4_0 numeric
@attribute channel_4_1 numeric
@attribute channel_4_2 numeric
@attribute channel_4_3 numeric
@attribute channel_4_4 numeric
@attribute channel_4_5 numeric
@attribute channel_4_6 numeric
@attribute channel_4_7 numeric
@attribute channel_4_8 numeric
@attribute channel_4_9 numeric
@attribute channel_4_10 numeric
@attribute channel_4_11 numeric
@attribute channel_4_12 numeric
@attribute channel_4_13 numeric
@attribute channel_4_14 numeric
@attribute channel_4_15 numeric
@attribute channel_4_16 numeric
@attribute channel_4_17 numeric
@attribute channel_4_18 numeric
@attribute channel_4_19 numeric
@attribute channel_4_20 numeric
@attribute channel_4_21 numeric
@attribute channel_4_22 numeric
@attribute channel_4_23 numeric
@attribute channel_4_24 numeric
@attribute channel_4_25 numeric
@attribute channel_4_26 numeric
@attribute channel_4_27 numeric
@attribute channel_4_28 numeric
@attribute channel_4_29 numeric
@attribute channel_4_30 numeric
@attribute channel_4_31 numeric
@attribute channel_4_32 numeric
@attribute channel_4_33 numeric
@attribute channel_4_34 numeric
@attribute channel_4_35 numeric
@attribute target {6,15,16,42,52,53,62,64,65,67,88,90,92,95}

@data
-0.26833,-2.7881,-5.7173,-0.47632,5.2892,0.36233,2.5556,5.3334,-0.53759,-1.7791,-0.86838,4.4449,0.51498,25.115,41.058,43.963,49.267,45.446,43.286,39.374,30.598,29.82,18.168,7.4142,-3.2594,-1.2776,0.95578,-1.449,2.9918,5.3448,5.0484,-1.4815,2.319,-1.973,-4.368,1.2212,42
-0.43123,-1.2717,-1.3263,2.872,-0.95646,6.4407,4.8239,28.321,61.081,47.024,57.242,17.041,-3.9529,-1.508,0.11947,-0.47052,-0.93839,-2.28,-1.8316,1.0622,-1.1757,3.0769,2.3017,-0.1817,-6.4393,-1.8093,-2.5708,2.6656,-1.7535,-0.68979,-0.86789,1.2549,3.8489,0.55048,-0.98318,2.3234,42
1.7684,-2.2797,1.5365,-0.79075,-0.37544,3.0463,-4.5205,-0.78477,-0.1486,-1.9949,1.8731,1.2446,-1.6572,1.5498,0.46736,-4.7667,1.2083,-0.40698,1.1323,1.9741,2.818,1.7361,-0.11639,-1.2354,1.3441,1.6086,-2.7102,1.1817,-1.9197,17.753,43.303,36.026,21.452,13.9,12.758,5.5793,42
-13.519,7.3447,-12.919,13.787,36.21,21.687,15.969,-26.265,-3.1276,33.112,-1.4715,-17,-11.898,-11.7,10.729,13.67,5.2583,16.837,5.9599,-11.984,-4.0791,-10.443,-17.905,1.5439,-0.14966,-4.9734,15.845,13.037,-11.079,3.3692,-11.858,-40.29,103.72,147.56,116.45,119.59,42
113.56,98.581,106.29,125.5,134.05,106.65,53.234,23.585,29.014,39.584,-0.96539,2.4206,-4.1879,-14.196,21.22,31.346,20.11,-24.083,-29.979,12.53,-9.698,-23.905,-5.5325,-16.525,-20.473,3.2735,10.612,-4.078,37.235,36.233,-23.656,-31.068,-1.0105,-3.8425,-0.79685,25.527,42
0.13956,0.69058,-0.37853,-0.27568,0.73307,-2.6435,1.5549,-2.7107,1.8502,0.096391,-0.24784,0.99654,-2.3955,2.605,-0.72938,-1.9648,-4.6502,4.596,-8.3346,20.139,-29.373,179.53,703.2,864.41,757.41,51.623,99.627,49.099,58.391,43.612,50.077,44.579,37.995,35.653,34.02,26.848,42
35.073,39.31,32.217,32.411,27.673,24.022,20.148,21.243,20.163,16.603,17.057,16.39,12.876,8.6763,1.3528,1.8542,3.8234,0.31469,3.0123,2.1355,0.73849,-0.24,0.71746,0.63478,0.57331,-0.74335,-1.7676,-0.24472,1.8527,-0.70327,1.8813,1.8821,-1.4597,-0.80814,0.75843,1.7293,42
14.971,20.716,10.724,11.481,10.114,5.9759,7.3848,1.7396,5.9995,7.719,2.2123,0.10695,1.5122,0.042888,-0.33965,0.82124,1.0365,2.1374,1.3983,3.1063,-0.14751,-2.5004,-0.29576,0.40513,-0.35087,-19.676,-1.6714,2.3226,-4.0461,-4.4796,2.7778,-1.6946,-1.3402,2.6334,0.093815,-0.39404,42
8.0603,73.663,85.029,65.29,75.332,59.029,45.101,66.808,66.348,37.869,8.9044,-14.509,-4.5078,12.578,-11.923,-4.2203,23.677,-4.5032,-13.244,-14.219,-28.728,-1.9028,1.339,-3.2641,6.0039,-10.432,20.705,45.473,9.9309,9.7774,10.855,-8.1004,1.0988,1.6212,-7.8846,-3.2645,42
87.931,77.596,33.569,16.007,17.68,32.752,25.798,23.439,26.543,25.425,25.829,20.253,3.9416,9.95,35.387,8.3446,-8.574,14.623,-1.1068,-10.254,6.3635,8.1232,21.369,12.469,-10.997,14.766,17.147,-6.3309,-5.2772,-5.4592,-1.7611,5.584,10.932,20.371,11.301,-4.3204,42
-2.3498,-0.43032,-0.75503,2.4714,0.85654,1.4362,3.6608,0.56875,0.078594,2.1367,0.31044,-1.1837,1.7315,1.7295,0.87192,0.3966,-0.9414,0.73347,-5.5418,0.011903,0.1858,2.1834,-2.3948,1.3336,-10.897,26.435,49.606,24.668,19.741,10.038,4.8973,3.3614,1.2529,-0.29702,-1.114,0.35195,42
-9.5645,17.278,7.9055,2.0689,2.4105,-21.131,-10.772,3.5974,3.454,2.3597,-4.7909,-1.3542,6.4741,-1.9813,-0.21429,15.064,-10.656,-10.823,14.978,-7.5866,5.0091,27.754,-9.54,32.055,-3.4381,-43.226,204.8,171.28,-22.953,33.887,2.8577,-21.571,0.63228,-4.4169,0.63136,-5.4947,42
-1.9804,-0.11273,-1.3254,-3.1506,0.65341,0.026187,-0.54235,-1.2008,-0.80096,0.89192,1.0322,1.4365,1.1497,-1.4695,-1.9899,0.92803,-1.8146,1.217,0.6357,6.721,3.2063,-1.2863,-3.2418,4.4255,25.097,24.833,24.333,18.565,18.746,17.659,18.992,17.028,12.549,15.119,12.425,10.619,42
-63.796,-26.528,5.4426,-21.473,-2.4294,23.681,-4.1974,-7.2976,9.2505,2.4572,19.275,20.818,-25.74,-12.985,25.542,-7.3512,-15.196,5.0995,-20.228,-14.781,13.87,2.1552,2.8842,6.4779,-21.719,-10.776,11.894,-2.3752,-3.7695,-1.2475,22.471,59.966,59.753,61.793,55.689,19.713,42
2.5814,-8.6079,16.082,31.451,2.1696,-10.427,-7.5683,-11.247,6.1979,29.801,32.888,30.377,16.62,1.9705,25.673,39.482,8.0625,-2.9213,8.9375,0.72324,2.2818,27.29,24.006,-7.8008,-14.201,8.6552,14.637,-12.339,-14.946,-3.1424,-43.81,-55.687,-7.6433,-5.2435,-23.2,-8.9556,42
19.678,7.885,-1.3469,18.792,17.512,-14.061,19,112.18,129.92,53.988,-6.5815,-19.59,-20.704,-10.697,0.52859,-7.2278,-0.098158,21.786,1.7366,-29.948,-17.147,3.9627,7.1799,8.845,6.5693,-3.3921,-22.063,-30.622,-10.647,-1.7591,-16.913,-11.781,-0.14607,-11.343,-15.508,-4.2285,42
0.4053,-2.9756,5.246,-7.7462,199.14,209.33,170.5,180.36,186.66,170.81,201.45,48.16,-15.322,6.1722,-7.3494,2.3663,-3.0765,5.3027,-3.5467,4.1605,-0.29798,-0.52367,-2.3736,0.59895,-4.8658,0.16582,2.4356,0.99769,-0.094453,0.25588,-1.8286,-1.217,1.066,-2.3035,-3.5204,4.2407,42
152.97,179.06,108.07,57.477,26.974,17.782,10.68,2.736,6.6109,3.8357,6.0942,-6.7825,-0.8227,2.6031,-4.2096,-4.4709,1.4224,-1.8495,-1.5001,1.8136,-0.78563,-1.5799,1.0468,0.74226,-1.5585,1.1351,0.17161,-0.67366,2.9293,-3.833,-2.2344,5.0236,-0.72475,-0.87288,-0.85885,0.61124,42
0.058237,2.8925,-4.3231,2.6964,-9.0054,-19.295,-0.26125,-6.6086,-1.2207,7.8642,9.3892,7.2113,-7.4885,0.53769,-0.88189,1.7629,20.605,12.887,-9.4763,-16.08,-3.9664,1.7558,-2.8543,-0.20622,-9.4233,-11.476,8.4299,-20.043,-35.894,-21.004,25.326,163.8,212.19,173.6,230.9,173.68,42
4.791,15.029,6.3559,-5.2401,3.0587,6.508,-2.9691,-4.6423,-3.9761,-4.4296,0.2313,-1.8014,-3.6846,12.746,23.895,7.2278,-6.3085,-0.95462,-9.3187,-13.04,29.942,54.439,12.293,-7.71,22.253,24.12,8.5676,26.582,37.761,8.4721,-17.7,-11.737,0.36233,-0.23829,-1.4855,0.76087,42
2.5077,-9.3028,18.991,40.464,12.18,1.7383,8.6675,-3.9913,2.5253,15.411,-0.69819,-3.0529,16.696,15.174,1.5081,4.221,12.293,7.9611,0.68777,-2.0688,-16.328,-12.912,30.351,16.068,-40.275,36.332,168.3,167.17,115.69,95.307,61.229,36.337,20.232,-1.7651,7.8847,17.953,42
-5.085,-10.432,30.722,13.757,-16.337,4.9906,10.149,20.16,7.6953,-10.914,16.287,7.1965,-13.422,0.13184,-5.1393,14.791,14.681,-17.535,75.606,165.17,82.616,-6.1843,-12.514,8.296,26.668,9.8856,-7.6831,-2.3226,14.406,14.959,2.1987,36.277,13.271,-10.994,7.1919,-7.6505,42
-11.503,0.24584,3.6901,0.88973,-4.2844,-0.51283,-0.76709,2.0492,2.9264,0.2123,-0.74293,1.0848,1.4942,0.96954,-0.59474,-0.34914,-2.0601,-2.8189,-5.1461,-0.093835,4.0698,-0.56633,2.8686,-9.8496,30.222,58.861,16.646,13.025,7.0648,8.1439,2.4679,3.1354,-5.954,0.1793,-0.77021,2.4131,42
10.985,16.552,7.9895,6.0457,4.7521,2.0764,2.7107,6.9284,0.38277,1.6765,-0.91981,-0.97857,3.6417,-0.060255,-0.1162,-4.9428,-3.1872,0.18046,-2.1655,0.16684,-0.23764,-0.12459,1.9564,2.0616,-0.43979,-0.81806,2.5323,-0.41191,-0.72922,-0.31943,3.8989,0.44117,-0.12028,-0.51443,1.9406,-3.6526,42
538.55,558.36,518,470.27,294.98,374.39,296.91,39.379,17.13,30.644,11.529,31.413,9.8253,-6.301,8.4214,23.863,-9.2544,-21.74,1.9696,7.68,10.902,-0.89157,-16.886,-2.3269,0.98727,27.314,20.846,-8.9803,-14.281,-28.635,13.644,27.64,9.1976,13.116,-10.474,-20.019,42
704.14,759.29,688.72,752.84,546.05,267.83,90.638,49.481,29.201,6.6559,5.2967,7.5144,14.097,9.6691,4.5759,-2.3656,-6.3296,6.7738,5.0467,6.7165,25.955,-9.6844,-12.524,13.061,6.9135,19.436,-14.824,-0.32558,19.766,-9.2197,18.29,15.414,3.7418,6.8247,8.4926,14.281,42
13.636,-5.1518,5.0402,-4.3098,-49.033,27.045,222.54,308.14,287.47,317.28,277.41,77.168,-45.369,5.6108,34.907,0.43423,6.074,20.306,-2.5681,-10.091,7.6247,13.396,12.283,14.467,7.4333,-5.8433,-8.7454,-1.6469,2.459,0.26668,0.61682,1.6514,-2.5097,-3.1952,3.5211,5.3365,42
7.7692,-0.64718,2.5998,-2.236,0.57644,1.2422,-0.69688,-3.0172,-1.2385,1.4407,-2.773,-0.88338,-0.17395,1.4263,0.72293,0.30389,2.2806,-0.73977,6.6997,-4.0889,29.232,137.42,124.59,129.05,41.954,-10.159,3.8957,-0.95149,2.2375,-3.096,2.1833,-0.10075,1.8183,0.52725,-2.4337,-2.3253,42
2.3674,3.0747,-3.0275,1.7693,1.1645,0.34717,1.5628,-1.5015,0.62004,3.0079,0.10885,0.15006,1.389,-1.4796,4.9176,-3.8584,1.7587,-14.471,115.78,189.47,131.83,83.456,57.448,34.309,10.693,-1.7401,2.3607,-0.20694,0.70172,-2.8292,1.3276,-0.63913,-0.85876,0.80872,-0.69157,0.083096,42
-5.4424,6.2861,13.913,3.2465,-8.1603,0.78549,7.0033,-15.443,-20.428,39.646,98.171,67.98,-0.39273,-6.8888,27.168,22.863,-8.9389,-11.404,6.2284,5.0514,1.2559,21.004,25.833,-17.797,-52.891,-23.383,21.574,18.806,-4.7764,-3.6328,7.4573,3.4024,-6.8991,-9.6966,-6.2596,-2.0479,42
11.844,10.333,2.8769,-5.318,-8.3323,-0.65384,6.0777,-7.0548,-19.738,19.86,110.94,170.88,134.78,48.524,5.3491,17.93,27.579,13.732,4.9676,8.0234,9.1093,11.632,15.673,7.9906,-3.835,-1.3721,5.8612,0.27217,-9.1064,-7.1312,-0.30494,0.91367,0.15475,4.7946,9.8904,6.9107,42
22.565,28.681,19.193,20.631,15.588,13.348,14.354,14.275,8.4492,7.382,12.296,7.8318,7.4087,5.259,-2.6055,-3.718,1.3398,4.636,-2.0536,-3.0538,-5.2906,4.5324,-2.7647,-1.626,1.4466,-3.8396,-2.0519,-0.46733,-1.5988,2.2213,-1.8491,-5.2404,2.0118,-3.4493,-2.3767,0.35892,42
0.56665,-0.35364,3.0956,0.958,0.11759,1.353,0.035279,-2.809,-2.7335,-2.9712,-0.5441,-0.73589,1.5642,-1.506,-0.83675,-1.3066,0.49408,-1.5139,1.5532,-1.8388,0.91411,3.6116,-2.3178,5.3243,32.583,24.189,14.237,11.046,9.9802,7.5464,8.1182,5.2149,4.9119,2.5128,-0.2222,1.9476,42
2.5161,4.2626,-1.0054,-4.7813,-2.2648,-3.3246,-0.74684,-1.2808,0.02165,1.2029,-1.0766,-3.2227,-1.0577,0.58043,1.114,-0.29414,2.1501,-0.73369,4.0354,0.10507,1.3797,-2.3416,-3.8175,1.1941,2.7367,0.5366,-2.5606,3.1567,-1.6535,6.8374,-11.246,46.051,582.34,548.84,457.35,424.25,42
4.5955,-0.36152,1.8732,5.4548,12.637,33.127,26.615,-12.506,-28.907,-16.94,-8.5816,-14.478,-9.2376,22.162,20.408,-16.915,-14.274,4.4472,2.6394,5.0048,0.30985,5.2465,40.485,44.789,11.57,7.6514,20.867,9.2322,5.5546,19.712,6.743,-14.36,-2.2757,16.538,14.476,4.4076,42
2.6311,-0.98448,0.20336,-2.1412,-3.3055,-5.6951,4.8176,12.577,39.948,116.26,129.42,130.18,128.39,98.951,15.374,13.062,11.243,10.788,14.554,6.6218,4.0981,6.6953,6.7037,6.1885,-0.23778,0.10591,1.0906,-0.80068,0.72463,-5.3001,-0.67455,-2.9251,-0.66226,0.92036,-0.015037,-4.434,42
0.45338,2.7571,5.1045,-1.2766,-4.8604,0.45708,-1.1037,2.268,-3.2331,-2.333,1.1932,-1.0961,-1.0668,-2.4552,-2.0942,-3.3261,0.34354,0.43339,1.4814,-3.9019,-0.058369,-3.8468,1.1891,0.19934,-1.0468,25.732,50.655,37.66,22.979,7.1423,7.9553,3.2737,7.2854,3.7443,0.55523,1.1739,42
1.1804,1.2585,-3.8887,-0.36703,-1.0732,1.233,0.68695,-0.13158,-1.1975,-3.2186,1.0954,-0.88944,1.6047,2.0387,0.78371,3.0017,1.1621,0.12237,0.32529,5.1184,1.6607,2.3252,-4.9444,4.7518,38.316,4.8201,10.57,9.0013,9.5651,1.1286,4.6079,2.9856,4.216,4.5483,2.3572,5.4718,42
3.622,-6.0696,63.746,6.1118,-22.041,-10.086,-9.6163,4.0744,-21.755,-1.2305,-15.973,15.867,-34.044,40.957,18.037,183.88,681.44,333.57,244.49,199.1,160.22,140.49,58.101,26.122,-3.995,-11.196,-3.3768,1.5298,27.925,18.746,-19.28,13.057,35.357,2.1347,-13.49,-11.659,42
13.259,-12.437,15.435,-0.36421,4.9852,-13.474,-7.911,2.8248,6.3786,-9.3741,2.6986,22.014,-10.189,-8.7555,-6.1064,-0.079822,78.339,311.8,135.79,10.094,18.968,-16.411,34.702,1.0769,-0.48627,15.474,6.7444,3.3644,-14.933,5.378,-13.733,-3.6306,-11.137,-9.1033,-4.0371,28.014,42
8.099,5.7775,-5.5725,-6.9699,-1.7518,4.6765,4.668,-4.6928,2.784,-15.742,-24.475,2.178,-16.431,8.5736,19.658,-11.264,12.546,5.2063,9.7357,-16.937,17.096,178.5,156.88,54.376,11.924,-21.668,0.15109,0.40108,-9.4502,-1.6395,-0.1693,12.542,10.277,-4.2624,-13.961,-11.287,42
-15.161,-1.9872,-5.1901,-11.426,18.562,19.212,-12.052,-6.7504,7.5363,-1.4894,-6.8495,-15.279,-12.999,-2.652,-12.594,19.36,-31.748,24.756,-8.9794,-91.204,570.26,929.02,713.75,777.37,763.84,561.11,301.76,255.33,285.59,257.18,236.85,60.776,12.355,39.838,16.94,30.433,42
-3.6041,3.9729,1.0698,-8.0186,-7.4027,-1.4802,2.9527,8.6899,-1.5426,-3.015,2.4605,-4.3351,-0.46428,-1.9868,1.8213,4.6134,0.44938,3.5586,-1.2859,-0.53486,-2.1893,-2.6364,-3.9986,10.862,5.6718,7.9359,6.3872,4.4151,-0.17447,3.7504,4.6136,2.6297,2.4287,2.8929,4.8687,-3.9322,42
-2.6531,1.103,-0.38702,0.63616,3.0436,-2.1656,0.61276,2.5086,-0.9342,0.098594,-1.7878,-0.31847,-2.4459,1.6404,16.387,4.6791,5.1939,5.8667,10.075,2.9156,6.8347,6.5192,3.359,3.0163,1.783,0.98684,0.32866,0.84902,-0.91921,1.56,0.35539,-0.24472,-0.51808,1.2813,-1.1514,3.1606,42
7.0956,140.57,183.91,106.79,67.157,50.774,41.571,60.731,63.732,42.124,22.291,3.8295,-0.70604,7.8679,0.93258,5.3412,14.052,-7.6293,-6.1127,12.329,3.7734,-0.12137,1.5861,-2.2365,9.2862,14.591,-3.2271,-7.1183,-5.6963,-14.982,-0.40332,7.171,-5.9868,1.8169,-0.46553,-11.191,42
10.325,-2.2854,-19.419,-2.4922,4.1521,-28.901,-23.748,8.461,-5.9563,-18.439,2.9901,3.2684,-3.2735,14.133,9.4892,-0.12102,14.606,-13.105,-3.6351,134.5,209.67,133.03,53.336,32.136,44.265,27.529,-28.943,-27.058,20.93,33.937,14.141,-23.819,-37.519,-12.06,-7.7755,-14.153,42
81.685,93.626,76.523,75.315,66.737,65.232,58.545,56.359,52.223,49.858,46.782,45.236,43.731,29.001,4.092,7.6432,7.838,5.4638,7.44,4.5525,3.5249,3.9269,3.7131,1.5,0.50172,0.66826,-1.3665,-2.0962,1.6225,-0.72526,3.0268,0.46338,-1.0675,0.75428,2.0196,-2.03,42
76.121,87.172,62.798,65.024,62.558,64.239,60.678,50.17,47.255,41.073,32.757,28.72,24.889,14.678,3.4481,-2.3442,-0.15348,2.2575,0.19506,1.2067,-0.012542,-1.6261,-1.8857,-2.1131,0.66208,0.63064,2.6277,1.5767,-1.7932,-2.3978,0.34483,-1.2016,0.98428,-0.83546,0.52268,3.0054,42
0.75945,-4.9056,-0.80455,0.53541,-0.93993,-0.65285,-0.22285,-1.1849,-3.0548,-1.2482,-0.1989,-0.49105,-1.5632,-3.2501,-1.768,1.2588,0.2195,-0.4729,5.6096,-4.959,9.0704,-7.0283,151.19,228.61,-6.2564,9.0215,-3.8311,2.5243,1.2781,2.0494,2.1397,-1.0325,3.088,4.3723,1.5797,2.7536,42
-1.8323,-2.9964,-3.3641,-3.4368,0.68718,0.25318,0.9621,0.24817,-0.6056,-0.34969,-0.52316,0.7557,-1.4645,-1.7653,0.65561,-4.2638,-0.84595,-1.7806,3.7719,-0.75659,-0.34361,-0.41212,3.8981,0.70572,2.259,6.9115,-1.5935,1.0855,1.1296,-2.9312,0.62325,1.3454,2.6771,0.80399,6.3022,45.582,42
-3.8634,-7.9034,1.4291,38.362,55.927,20.095,-1.2489,19.517,25.62,11.228,0.079906,-11.199,-18.779,-14.744,-3.4868,5.152,3.2216,-3.1515,-1.3155,-1.8901,-8.5479,11.638,42.462,27.58,-5.2149,-3.5891,7.9776,4.0564,4.0484,8.9733,8.4922,6.8559,-8.6775,-23.187,-2.6323,13.497,42
6.0012,8.0066,-7.2715,-15.259,-1.6518,15.143,24.923,19.118,6.3525,-1.3245,-10.446,-14.453,-9.3384,-1.9125,-1.3438,-6.8339,1.002,3.911,-5.1849,-9.0683,-10.546,14.645,14.375,-10.787,9.6575,-7.5912,-17.112,12.746,14.132,81.218,113.46,61.392,66.051,60.75,39.801,31.037,42
2.4027,0.65732,1.4843,2.2104,0.74192,-0.2187,0.77062,-0.49923,0.66728,3.8654,-1.394,-1.0449,-3.3885,2.8786,-1.2979,-5.1347,-1.9425,-1.8748,3.7354,0.075339,0.25143,-2.4982,2.4962,-2.0548,2.7049,42.94,37.926,27.044,13.096,7.6449,8.9238,4.6948,2.8206,1.7204,5.0823,0.81086,42
7.1047,-44.693,-25.329,-24.267,2.2692,8.9752,-20.608,109.08,142.46,82.756,37.431,18.363,66.777,29.619,9.4288,22.218,0.81616,3.5284,16.53,9.4243,-11.714,18.197,24.672,-10.81,0.98847,7.1702,7.6739,23.19,14.131,3.3903,10.591,15.369,22.397,27.899,21.036,9.3762,42
16.787,8.3775,-11.845,-2.2032,9.1496,-10.389,-20.701,-17.767,-12.348,-2.3474,-12.216,-10.467,7.2857,-3.4973,-10.157,-8.3601,-11.191,9.1643,24.352,18.281,11.959,9.9661,23.173,34.751,20.258,8.3899,13.445,-3.1377,-8.7358,3.9274,-9.8527,20.582,16.575,-32.74,82.221,136.63,42
-6.0286,2.9209,1.5087,8.0257,7.3179,-4.2786,2.8823,-5.7131,-2.5113,0.1742,6.5868,9.8383,-36.429,7.1001,44.496,-6.0974,6.1805,9.3797,6.8822,13.366,2.4909,7.3089,-5.5252,11.01,13.932,-4.4317,17.994,3.3272,-11.497,9.4338,-2.7187,-0.78444,24.708,-0.34566,-15.025,5.1425,42
11.907,16.992,21.535,5.7739,-22.112,-15.119,10.937,6.9321,-3.9394,32.36,134.43,200.72,99.056,-15.897,11.569,20.997,-13.723,32.284,43.447,-19.147,-7.1291,6.1852,-14.263,14.192,13.156,-1.4722,7.4259,-10.055,-13.15,-2.0841,-4.9528,5.87,16.762,1.4723,-8.5301,-1.1346,42
0.81753,-2.067,-0.30379,0.31134,-0.56631,0.58612,0.24231,0.61492,0.57152,1.9651,1.3392,-0.8072,0.88031,-2.118,0.63243,0.36453,0.80753,0.2922,1.2412,-3.1342,-0.49074,0.27086,-0.89359,0.13988,0.83251,10.274,0.386,10.232,240.02,1830.7,1376.9,808.93,549.47,642.65,621.56,705.74,42
169.79,217.71,185.74,177.28,146.43,132.21,108.06,51.097,37.113,29.374,23.277,17.467,15.808,7.045,-1.7154,2.2186,2.1068,1.8047,-4.3335,-0.53408,3.2278,0.1407,-0.73615,3.6003,3.6677,-0.68368,-0.015725,-1.3365,3.2274,0.69143,0.90823,-2.6935,-4.1534,1.8793,2.2918,1.1801,42
7.2621,-11.084,11.872,6.4584,21.036,-9.3855,-2.4169,110.67,86.648,109.17,43.918,28.785,15.478,8.6884,9.1358,11.11,18.928,-8.7336,-1.7296,-0.62036,-2.7159,-12.734,-1.6744,-13.352,-22.191,-1.9386,-15.824,4.0552,20.729,-6.487,-55.266,0.56317,7.6979,-17.91,5.6172,2.4738,42
148.2,164.52,155.18,165.23,159.6,142.34,140.41,136.7,145.7,139.69,96.559,92.85,86.573,80.843,26.829,11.438,34.935,5.1911,17.659,-3.5318,5.1704,6.2501,16.56,1.6743,-0.19639,10.317,-4.7838,-21.618,3.1206,38.612,6.8147,9.1282,8.9218,6.794,-3.0506,18.217,42
-4.8066,-14.735,-6.1142,12.964,11.757,-2.6838,-6.087,-1.9861,-1.1448,-6.5623,-10.55,5.0639,22.241,15.621,2.0062,7.064,9.3439,-20.749,-28.704,27.852,24.795,-54.708,-4.2617,67.096,-73.728,-15.782,560.52,1007.4,852.48,577.28,519.44,436.55,271.52,212.04,213.8,122.15,42
112.3,129.2,90.082,75.369,52.572,44.739,31.814,22.447,19.537,17.719,9.1827,6.3341,8.1977,3.0312,-1.0986,-2.1022,-3.584,-0.7782,-5.091,-3.5531,-2.3769,-3.4443,1.1908,-0.3684,0.94355,-0.76909,-1.8994,-0.56862,3.2516,-2.1772,0.17687,2.0037,-2.4641,-1.42,-0.46875,-0.74433,42
-8.4592,2.9609,14.441,1.1264,-14.566,-8.4605,-6.9777,-11.209,3.0657,9.405,2.7363,9.0536,6.8813,-1.2145,9.4015,10.363,-4.6697,7.5128,22.858,-10.464,-20.066,14.661,-16.252,-36.563,-5.6322,-57.418,8.3527,269.32,308.91,164.13,170.71,187.28,135.42,151.76,142.83,54.656,42
1.874,0.50531,3.8941,0.064772,-9.0334,-1.3176,-0.18842,1.9445,-3.9455,8.0396,-14.224,110.22,160.88,131.08,124.65,111.53,110.33,77.074,52.306,34.926,11.24,13.181,4.9518,2.848,7.1454,-3.2235,-0.56842,1.6048,1.5825,-0.5988,-1.1617,3.6672,0.13504,1.3205,-0.16914,-0.78025,42
111.88,123.79,100.49,68.601,22.774,-15.904,-8.3632,17.991,5.8812,-25.587,-19.5,12.298,17.657,-3.6423,-13.044,-2.6931,4.2112,-0.006987,-2.5796,-3.4811,-13.188,-18.778,0.10246,21.975,13.549,-4.1937,7.0471,27.57,19.729,-0.92678,-5.5876,-6.0122,-14.201,-12.738,1.8035,7.3768,42
20.044,22.685,15.68,17.536,15.104,16.953,17.251,11.633,11.385,12.607,11.21,8.5806,10.123,4.4738,2.4966,2.8849,-0.080266,-0.86866,2.3902,-2.152,-0.063252,1.7016,-2.4005,0.60488,-0.66937,12.44,-0.93136,0.76617,-0.53593,1.452,-0.24249,-1.2777,2.5662,-0.55096,-0.72484,-1.9602,42
-3.0808,0.71681,12.233,-8.0344,-5.454,-5.4302,-4.9035,-1.551,-9.0065,-6.3942,-0.97652,10.721,-6.9113,3.6745,16.04,9.3691,-5.2834,-3.4617,6.2837,-8.5878,4.0666,-7.211,9.8132,68.889,149.32,112.94,105.83,111.81,65.948,58.284,50.845,37.393,28.983,30.167,13.383,31.026,42
2.1196,1.1128,0.8502,0.77787,1.5883,0.99164,0.12971,-0.57002,1.0052,-1.2651,-1.7519,-0.85379,2.5411,-3.1517,-0.47792,2.7807,-1.4332,2.2725,0.51158,-1.3012,0.60289,-1.6076,1.9309,-5.1258,27.374,41.084,11.783,7.2723,7.2219,4.7263,-0.96048,1.2532,-1.8923,-1.2652,1.3444,1.9382,42
2.3682,1.7448,-0.89266,1.527,0.074568,-3.7605,-3.9525,-0.37633,-3.8132,4.7847,-2.8012,13.88,-18.023,58.49,271.71,186.33,207.65,168.63,161.12,138.97,122.86,116.27,101.14,98.856,40.839,-4.3156,9.6417,3.9265,6.0323,3.6158,4.0751,-0.19026,5.4574,1.9096,5.2874,2.9815,42
3.1433,1.3879,5.0994,6.9926,-6.3343,-10.35,5.0924,-0.43149,-20.624,-11.269,8.9656,3.3243,-0.40704,4.2464,-5.4551,5.6507,-1.2875,-11.936,39.522,0.11814,-11.555,179.67,239.75,144.83,119.1,66.266,28.67,55.28,36.77,7.8691,10.705,15.158,10.691,6.2901,10.606,8.4335,42
14.201,1.8928,22.574,22.137,-16.16,-16.574,-4.3089,-0.61443,6.97,13.652,16.409,13.034,10.464,9.7562,2.925,12.883,14.889,15.246,22.785,11.252,11.318,-15.038,-29.623,5.381,-6.2595,-17.173,7.416,-20.368,-16.577,-6.6749,2.4938,104.66,90.518,6.9084,13.07,12.442,42
5.5186,0.20435,1.3372,3.2782,-1.4777,2.1077,2.6444,59.707,66.269,31.074,26.536,23.218,27.703,23.254,2.7737,3.5732,-1.4981,5.0279,0.20751,1.3975,-1.162,-0.66225,3.4311,-2.3695,1.7332,-5.4742,-3.2827,0.6814,0.94253,1.9096,-3.5249,2.2293,-3.4288,-0.72717,0.91482,2.2132,42
93.543,65.361,56.838,62.501,20.262,19.078,23.061,12.689,31.882,13.761,-23.182,2.9914,24.795,-6.4609,-3.7675,29.689,21.52,-0.10901,-4.9842,-5.0113,-10.541,-16.57,-3.0593,8.3184,2.9844,3.6716,8.7171,12.306,-0.32418,-21.229,-5.4158,14.503,-4.0441,-22.675,-22.847,-12.776,42
