@relation LSST_TRAIN_channel_5

@attribute channel_5_0 numeric
@attribute channel_5_1 numeric
@attribute channel_5_2 numeric
@attribute channel_5_3 numeric
@attribute channel_5_4 numeric
@attribute channel_5_5 numeric
@attribute channel_5_6 numeric
@attribute channel_5_7 numeric
@attribute channel_5_8 numeric
@attribute channel_5_9 numeric
@attribute channel_5_10 numeric
@attribute channel_5_11 numeric
@attribute channel_5_12 numeric
@attribute channel_5_13 numeric
@attribute channel_5_14 numeric
@attribute channel_5_15 numeric
@attribute channel_5_16 numeric
@attribute channel_5_17 numeric
@attribute channel_5_18 numeric
@attribute channel_5_19 numeric
@attribute channel_5_20 numeric
@attribute channel_5_21 numeric
@attribute channel_5_22 numeric
@attribute channel_5_23 numeric
@attribute channel_5_24 numeric
@attribute channel_5_25 numeric
@attribute channel_5_26 numeric
@attribute channel_5_27 numeric
@attribute channel_5_28 numeric
@attribute channel_5_29 numeric
@attribute channel_5_30 numeric
@attribute channel_5_31 numeric
@attribute channel_5_32 numeric
@attribute channel_5_33 numeric
@attribute channel_5_34 numeric
@attribute channel_5_35 numeric
@attribute target {6,15,16,42,52,53,62,64,65,67,88,90,92,95}

@data
-0.49236,5.2233,10.219,-2.8197,3.978,-0.10385,6.3857,0.89031,-1.4486,-7.5469,8.6143,1.2653,2.8658,-0.86441,1.8834,9.2472,-2.8643,-9.3534,8.7811,-14.711,54.148,143.65,122.04,109.05,15.127,-15.215,3.4825,-4.7076,-2.6651,-3.3938,-1.8407,-7.7968,-1.5888,-1.5244,3.3728,-5.0457,42
3.7526,-0.087944,4.0872,11.141,2.9694,-5.0737,-3.3673,1.6403,-1.3824,-0.67556,3.2971,-6.3733,1.8701,-2.6611,-5.0281,4.9318,-11.227,19.927,204.53,147.24,94.275,67.467,55.634,28.056,2.9928,-10.366,1.4684,-6.0262,0.91489,1.9992,4.6413,8.629,2.5365,6.3626,-6.1019,3.9413,42
22.442,29.295,13.669,1.8911,7.7642,10.45,20.234,43.985,34.105,7.8515,50.66,125.19,123.1,73.204,58.064,51.974,14.516,-11.87,3.5082,14.006,-13.377,-25.139,20.881,54.4,16.583,-15.714,13.113,29.643,8.6883,15.825,40.041,27.19,3.566,0.20599,-1.405,-4.1114,42
-33.101,-17.868,16.322,14.322,8.3846,16.2,-30.48,-46.702,56.945,97.64,34.031,33.549,36.022,-14.509,-6.447,21.379,9.5499,25.007,34.89,-22.1,-53.279,-9.1577,8.6727,-7.7901,25.021,51.56,10.791,-13.074,5.2464,-7.0983,-26.498,3.1494,20.126,-12.325,-24.734,-5.782,42
5.7932,14.115,10.836,11.335,3.8029,4.4543,1.9114,1.5834,7.4675,3.5558,-1.3092,5.556,2.5452,-5.1616,-8.3533,0.87281,-4.5874,-2.262,-1.9743,-11.664,1.5942,7.8293,15.263,10.109,4.0228,-1.1387,-6.925,-5.9819,-2.6543,-2.9572,1.6659,-6.0438,-11.093,2.1481,10.696,-3.2331,42
14.568,-0.31153,0.88469,2.7432,0.42366,1.2034,3.2146,-6.0104,-1.986,0.45232,-8.8215,-7.5704,-3.283,-2.5613,-3.1671,-6.9508,-3.7449,1.0541,-0.25528,7.6797,3.3815,-2.2531,-1.9169,4.5797,31.472,19.501,12.283,6.3434,5.2398,-0.33945,1.3598,3.7554,5.6392,-0.17687,-2.964,-2.4422,42
-1.4603,-3.1234,0.69188,-7.0904,-3.5177,4.239,5.6485,8.5076,3.5057,2.8414,-1.6278,7.4569,-0.071886,3.6083,7.2644,-4.1927,-4.1295,-1.7134,3.3893,0.1883,-2.6116,-4.4084,7.5083,3.8428,1.2213,9.6603,0.18278,6.158,0.8874,1.2772,-7.0272,38.579,569.43,544.98,411.47,392.88,42
39.805,50.179,14.438,-13.663,6.1553,3.903,11.211,6.0642,10.044,48.199,4.824,12.271,-24.158,1.9784,10.95,9.1396,28.16,-10.561,50.614,-16.94,-26.852,90.921,93.066,71.207,61.738,22.013,-1.0639,-9.4353,40.601,76.873,6.6321,-21.955,27.302,-6.6831,-32.882,7.2995,42
-2.7062,-3.9254,-6.6817,-5.2406,6.9953,-3.4043,8.3211,4.3585,87.657,174.92,175.58,150.89,159.64,69.577,3.5756,15.098,-0.076268,10.876,-11.776,-8.8653,3.8808,-2.5136,1.9776,-1.1654,7.8452,2.4387,4.4154,-2.566,2.0756,1.5161,-1.1049,2.3783,0.86191,0.10286,0.48642,-7.336,42
-0.17446,4.0774,5.756,2.6933,-0.45754,-5.6856,3.6124,-2.0247,0.49266,1.5421,-0.61147,3.2316,1.5359,1.1833,5.4185,-4.5657,4.9465,3.0433,8.8984,0.17768,-5.8806,-2.271,3.9587,4.6701,0.65321,16.826,45.158,30.913,16.459,-1.4816,3.4925,5.1823,-4.5215,0.56435,1.0559,2.166,42
-1.0779,5.5327,-3.1384,0.44701,2.3907,1.8762,2.3458,-2.1645,2.518,-3.7326,-5.8648,1.1958,-0.99622,-2.0119,3.507,-6.7795,-1.6602,6.8073,-0.56921,4.1915,0.02449,-4.5667,8.8209,-5.9916,21.176,14.836,0.3971,6.7967,-2.9067,-34.353,2.316,0.92371,-1.5215,-1.4059,0.17435,-1.0703,42
-19.563,-29.009,4.38,-12.65,10.322,38.003,1.5323,46.551,-74.223,-2.9156,22.465,25.654,83.008,272.31,858.86,765.22,608.53,294.06,238.36,190.22,329.71,186.03,84.788,46.013,47.223,0.65754,23.855,-9.3326,9.0274,4.8207,2.8333,-24.659,-0.86798,-45.232,-11.908,-1.805,42
-17.629,6.0987,21.83,12.353,3.2505,-9.4694,-33.608,-23.719,19.809,4.6786,-35.907,-9.3383,-26.701,-58.423,113.4,258.23,96.68,-40.876,34.583,52.924,5.9845,32.641,38.875,-7.7442,-29.078,-24.491,-16.885,-24.174,-35.716,-10.085,17.76,1.6865,-9.1485,10.025,15.373,3.1745,42
4.3907,68.516,-16.477,-34.167,42.051,6.1161,16.589,15.215,-1.0304,-17.037,-7.5958,-2.7386,-45.007,29.092,26.698,2.582,30.622,-34.766,12.065,-43.032,9.0757,112.96,175.97,130.26,38.91,71.027,12.004,14.884,12.895,29.703,46.284,-16.014,10.994,-24.683,-42.243,15.706,42
-7.3238,15.743,14.544,23.409,22.748,-4.7966,36.126,0.64035,-31.132,-0.32526,38.749,-26.858,-63.009,-16.089,27.46,31.202,3.9408,3.0908,-31.233,-22.022,22.478,-31.291,-39.061,819.55,927.23,424.52,403.26,362.16,250.48,178.05,186.01,192.02,133.44,74.247,67.598,-14.754,42
-3.6222,-3.8231,1.4959,1.1589,-0.96163,-8.1394,-4.6861,0.50761,-10.388,-4.4923,-1.5218,-25.02,-4.8927,8.6749,1.1177,-2.3356,-3.8205,-0.19725,2.8464,0.26671,8.5427,6.7662,-3.0474,4.4774,-2.8837,0.18541,-1.9903,-0.62928,-0.84002,-4.8289,-8.9506,4.5723,1.2664,1.7806,8.3507,-0.47527,42
-1.0505,-2.2159,6.24,1.6265,-3.4597,-4.4187,-2.3443,-5.305,1.5759,-0.36426,-5.0668,7.3287,5.5614,11.06,10.125,11.576,3.3857,4.0102,4.447,3.973,0.36774,-0.69248,-0.7936,6.3445,5.4771,-8.1636,5.5749,3.1806,4.9398,5.393,-8.0939,3.3317,-5.0922,-1.7024,1.8653,-4.8707,42
-0.12589,9.0683,7.0093,-5.6561,-3.5576,34.726,93.894,132.1,125.81,92.869,66.488,56.285,44.825,17.373,-17.153,-37.124,-32.386,-13.421,-0.020734,-4.1212,-21.357,-35.956,-34.511,-17.569,1.59,9.9761,5.7423,-4.2753,-14.443,-23.215,-27.387,-19.945,0.085373,21.129,27.363,15.809,42
0.23704,31.866,-33.294,18.033,-20.299,-37.863,6.9445,21.638,-21.029,9.9325,-21.117,12.234,0.39068,-27.831,-14.38,20.293,74.45,1.1248,-29.869,12.053,-57.713,120.89,243.53,122.61,142.77,4.1405,-10.425,49.475,-2.3086,3.648,5.8288,1.8909,-7.3994,36.154,53.858,14.729,42
84.708,86.536,68.865,74.007,62.519,55.366,43.283,51.941,47.131,35.815,41.859,31.471,35.406,24.795,-0.81681,10.251,10.199,3.7326,1.4148,2.6287,3.7366,-0.6942,-2.1624,8.4,6.6965,-2.4575,7.0597,-3.7635,-2.6122,1.4857,0.1331,-10.079,4.2614,-6.4597,-2.0045,3.4304,42
69.832,72.968,59.088,67.018,70.459,69.231,66.592,48.343,54.766,48.2,29.345,32.436,12.04,1.3419,4.9696,0.16671,-5.3257,-5.2337,-0.57434,-2.8725,-6.6917,-3.399,-3.7425,2.5644,4.531,4.0732,-2.6493,4.7344,14.791,7.9236,-0.57622,4.916,-0.41486,0.15131,-4.9037,-5.6004,42
-4.0843,-0.027094,1.1264,-4.765,-0.47736,4.301,-2.3967,-11.685,-2.6569,1.9762,0.62332,-3.5697,-2.8565,-3.32,6.6867,4.5629,6.0372,-6.9884,4.7453,7.786,9.6763,-12.615,88.635,203.49,2.4746,16.502,-8.7306,5.1906,4.6408,0.51825,7.4632,2.4739,8.2268,-4.0104,-6.3377,9.0303,42
-3.8935,4.6849,1.0939,-2.0902,-3.584,2.2477,1.9823,-5.3145,-3.2066,-3.7454,5.4419,-0.70661,1.1249,-1.2966,-1.8832,-10.28,2.7239,7.9279,-5.5557,-0.32323,2.3224,-7.3991,-2.4775,1.2901,6.154,1.0429,-3.4504,0.75263,-9.1078,-30.94,8.9111,2.0375,-0.60714,0.85266,9.9405,54.75,42
-37.945,-23.098,-14.872,-16.686,9.2071,53.595,67.759,27.808,0.26085,-10.855,-4.8715,16.732,-19.243,-37.801,-11.258,-11.41,7.8902,-14.581,-31.117,-1.2919,-36.929,-54.348,-28.42,2.893,66.509,-12.085,-45.459,20.431,9.7799,17.518,-17.02,-20.426,-32.748,-29.258,31.645,21.247,42
-16.927,-27.581,-15.718,3.501,-1.671,-10.536,3.0694,7.0368,0.42624,2.549,11,-9.0377,-43.304,3.6526,72.134,32.801,-11.432,-6.0655,-32.495,2.0452,23.227,-78.688,-51.778,62.324,-9.8066,-43.685,38.237,42.894,91.886,85.988,53.367,97.774,-7.298,-45.999,56.473,46.291,42
-6.738,0.73884,6.5288,2.2754,-2.1757,6.6946,0.84861,-0.35624,1.5617,7.5387,2.492,-4.1862,3.6221,-0.48417,-8.7106,-4.8761,0.014966,8.3295,4.0328,-18.178,-3.5317,-1.6587,7.2818,-3.656,-4.387,50.537,40.237,30.869,15.374,8.3653,3.1824,4.9173,9.0255,3.1964,7.5287,-1.9865,42
49.945,-15.456,-0.95054,0.049002,88.4,173.71,145.33,172.86,97.767,53.645,45.601,67.491,44.099,14.955,47.219,-21.562,13.596,36.887,-24.14,32.956,65.558,-19.837,-50.447,-11.416,-12.382,1.9261,34.417,19.677,23.023,27.641,-7.9449,3.9167,-1.8173,-8.2006,9.2369,-4.9155,42
-8.1304,14.692,5.1532,-3.3901,9.7396,1.9636,57.227,24.356,-41.474,-34.158,-20.12,26.574,-13.74,21.525,62.451,-11.98,-29.136,-7.2966,-8.1014,6.8452,6.1059,-35.607,-2.392,7.535,-46.057,14.318,-7.3741,53.625,6.5267,-10.928,5.895,33.327,132.3,126.07,185.95,129.35,42
-26.785,10.335,-6.4101,13.15,149.22,83.017,-17.006,21.588,-9.249,-41.941,-12.76,-4.9089,4.4509,29.364,5.9136,27.477,-40.775,22.321,23.459,-21.87,66.227,27.524,-21.027,0.91929,50.667,-12.905,0.79007,35.449,-26.303,-19.019,22.359,16.046,7.6823,-0.17396,-0.43557,2.5023,42
1.4441,-34.456,1.0142,11.427,-0.04121,24.281,-8.0416,34.502,169.74,112.94,-5.1805,15.435,3.3594,7.2719,41.892,-1.327,-50.843,-13.682,58.649,39.493,-6.3443,5.7566,21.324,34.071,20.634,10.258,5.213,-24.423,-13.678,-20.438,-22.317,9.9903,-2.7367,-11.865,-17.67,-21.864,42
0.49512,5.1288,0.60337,6.0045,0.70915,11.862,-0.21909,-2.4422,7.9803,1.6573,2.2887,0.3499,3.6084,-6.8155,-3.9224,9.3938,-5.3317,9.4523,1.693,-4.2816,2.3755,-5.6698,-0.070599,-3.0398,16.84,-15.356,21.055,-23.665,375.7,1713.2,1196.3,810.14,592.65,733.46,696.19,826.41,42
148.48,178.98,152.96,140.94,100.51,98.567,44.217,8.9093,14.756,3.7409,10.83,-1.1158,0.69074,-6.3465,-0.38818,-0.95976,0.74562,-2.7259,-5.7325,-3.0315,2.3073,4.5916,-3.0498,-6.7884,1.4302,-4.6739,-7.9755,2.5712,8.9437,-4.3922,3.4826,8.2693,-2.337,3.6076,4.5738,-2.1947,42
11.295,44.448,-94.209,-85.804,9.933,15.078,2.9457,2.3423,21.754,-28.509,22.36,149.9,127.45,103.82,123.26,120.16,47.11,104.61,59.503,-8.1339,62.498,39.908,17.897,-12.773,28.851,39.539,-13.65,22.055,36.215,-13.548,-26.719,-18.969,-12.011,-4.2505,17.671,21.128,42
138.11,133.94,135.51,129.81,49.709,95.957,124.37,77.337,39.959,47.684,-73.267,-10.561,10.94,46.789,-23.585,10.24,48.874,22.698,-15.758,9.0478,-0.98176,-63.165,-20.649,3.4584,-48.068,6.1678,-14.41,-29.781,5.7022,-27.806,-7.1912,-5.4,-43.899,44.21,13.491,2.6254,42
3.8512,-14.633,-0.58362,11.038,-1.3905,-12.461,-13.218,29.341,45.23,10.623,23.742,20.875,8.7776,19.019,-15.451,-23.953,-10.255,12.218,-0.17873,-46.295,-80.354,63.275,22.938,-78.237,573.31,694.97,418.72,516.16,386.11,377.36,357.52,296,312.57,219.13,131.15,76.716,42
105.68,110.21,78.693,52.397,25.443,13.059,8.1619,2.7623,3.0406,6.2106,6.1401,-1.2402,-2.0857,3.235,-0.64964,-6.543,9.1835,2.2924,13.547,0.46217,5.0647,9.4727,3.3854,1.9723,-7.979,-3.0926,-5.0342,9.3202,-6.8498,-4.2357,-4.9379,-2.7198,-0.88151,0.89981,8.1848,-5.3214,42
0.48319,-14.046,-5.5943,18.183,7.2411,-55.763,-111.78,-98.12,-36.337,-0.83875,-16.68,-38.587,-32.604,-23.674,-44.301,-71.855,-56.315,3.4565,47.488,31.318,-10.198,-6.419,48.399,80.418,42.085,-6.4614,32.216,157.48,259.38,250.94,168.37,114.3,131.33,165.39,145.8,70.677,42
12.791,-4.4849,0.38606,-3.6134,-3.4662,6.9722,-2.996,-0.05139,-8.0575,6.7676,-10.814,96.472,155.2,139.86,134.28,124.28,129.35,71.502,52.962,28.761,-3.451,6.6295,-0.52943,8.868,12.976,2.9294,-2.4145,-4.0665,3.4181,3.5071,3.8036,-0.78437,-1.6759,-5.6799,0.057363,-0.15683,42
6.3021,16.001,23.186,18.401,-0.10035,-20.969,-30.009,-25.34,-15.261,-7.1308,-7.1183,-12.584,-1.6301,35.78,63.601,47.784,15.197,1.6456,-10.027,-31.574,-27.043,3.9151,0.81029,-44.728,-63.405,-29.12,7.7198,14.899,7.0548,-5.1839,-17.276,-14.932,-2.4935,-3.2616,-14.44,-12.774,42
20.236,22.307,20.298,22.546,13.484,10.015,9.186,10.126,11.721,7.4418,11.568,11.706,2.7786,16.364,-0.60904,1.8667,1.8104,-6.7078,3.476,-2.1347,-3.0064,-1.3692,-9.5383,-6.1818,-1.8753,-15.243,-5.8061,7.4549,-9.3393,-36.951,6.2432,-14.581,6.0118,-0.51384,-1.8747,3.2019,42
-32.25,-38.845,-43.331,20.372,25.774,30.102,7.9758,-0.062271,38.159,27.034,-17.535,-50.301,8.9102,18.65,-7.723,-14.124,-45.892,-12.609,-30.737,19.521,9.5219,-6.8477,-45.803,27.506,136.18,113.57,70.177,65.756,85.674,27.665,50.562,73.223,63.166,29.22,50.369,11.433,42
1.8781,-3.911,-3.4863,0.62128,-2.3064,-3.6585,-3.0357,-4.1726,-3.2604,-6.283,-10.243,-0.033803,-1.8087,-3.7001,4.4299,4.0969,-3.3027,-0.30009,3.3035,-15.024,-4.8369,-1.3417,4.8969,0.48555,29.231,33.731,5.0652,-6.5086,-10.269,-2.8779,6.6954,-1.6859,-1.7632,4.9836,1.5534,1.4289,42
-1.2291,5.8468,3.5879,-3.3325,6.4448,1.1713,-2.5825,-1.3923,4.3018,3.482,-15.885,15.901,-25.285,154.06,269.73,212.78,196.45,165.54,161.89,132.82,124.56,117.2,99.121,102.03,26.517,1.7459,-3.0313,5.9395,2.8311,5.643,8.3319,6.4216,3.3861,3.0185,-3.4575,-8.5198,42
-19.038,0.6929,0.95386,-1.4448,-0.73736,-42.806,24.755,93.573,-20.584,-50.684,9.181,16.675,-28.806,-46.177,-15.481,-44.129,-10.777,-24.154,27.508,-34.117,135.93,131.44,-31.8,14.798,-52.908,36.522,63.018,-2.7377,-11.672,96.151,17.64,-50.08,-33.054,-13.148,0.088967,8.6979,42
21.678,-9.9834,29.491,26.029,2.9738,-22.351,11.398,5.9025,-40.983,-6.2683,34.008,8.361,-31.441,-10.248,2.8361,-13.685,-52.412,25.664,37.502,-7.2522,11.921,11.738,11.898,-26.079,-19.306,-4.0254,-49.002,69.108,96.945,42.321,61.994,108.54,48.392,8.9827,5.3526,-6.7358,42
3.5061,6.9783,3.7021,8.3012,5.7924,-4.9227,21.443,64.843,58.248,34.655,39.423,30.413,31.943,30.015,1.2949,-7.5423,4.1497,7.1768,-2.7068,-2.0649,3.2708,2.7047,3.6988,0.084885,7.7418,-1.8614,1.8172,0.96511,-2.572,0.90034,5.0207,12.331,0.47841,-4.1721,6.3419,-1.4511,42
104.57,112.64,48.613,37.397,48.967,11.664,10.83,32.802,19.853,32.256,8.5646,-37.096,-9.0498,-20.956,-16.451,53.192,9.8948,-18.238,24.676,-18.456,-19.552,4.0515,-39.585,14.371,68.707,-17.567,-42.389,36.662,53.243,39.637,57.467,25.405,-4.1157,38.285,35.203,-6.7703,42
-24.769,8.0977,-2.6893,8.1449,66.254,63.311,-26.435,-11.726,35.517,2.8926,35.497,245.83,297.63,327.68,226.64,239.41,227.29,56.979,6.6478,-31.175,21.142,-1.8916,53.349,-18.146,-9.8239,12.464,6.3876,-2.5316,-27.867,-16.534,21.866,58.441,-17.878,-14.776,-22.269,-9.7455,42
-6.483,1.6277,-3.966,5.2837,-4.3034,2.3639,3.7816,3.4382,-4.8723,10.124,-13.915,101.4,128.18,92.692,90.69,75.145,67.041,38.336,24.666,14.913,1.3776,8.3741,1.3797,5.3108,-8.6776,-5.4988,-6.0793,-1.4336,-7.3951,-5.9609,8.4968,-5.0728,-7.682,5.1503,4.4461,-0.80235,42
3.4704,-6.2573,2.9167,1.2698,3.0885,1.4119,-1.7484,5.4458,0.66678,2.8695,-2.9739,-0.56055,-3.4019,13.639,21.64,19.979,12.573,14.723,23.076,-2.4156,7.8918,9.9902,5.4175,1.5109,-1.7811,-1.3064,-3.0197,13.081,12.217,1.62,-9.9873,-0.40789,-10.048,1.5697,-5.3668,-5.0133,42
12.233,14.355,21.197,9.2131,-12.921,12.709,34.427,12.848,15.004,8.5005,-12.102,12.835,-23.058,-42.84,24.357,38.07,-33.025,-54.233,-19.732,-50.932,-63.986,-45.375,-3.806,24.077,-6.4769,0.89245,5.0314,-1.7595,24.353,-3.7033,11.195,7.7678,-6.005,29.597,12.996,-1.8316,42
-9.0125,-3.8857,4.3527,-2.6489,8.9338,5.7388,-0.068776,-10.546,-8.0889,4.7767,0.33181,1.1121,-10.319,44.701,193.14,174.42,164.38,138.91,124.09,85.708,57.98,43.209,16.2,1.1262,-2.3469,-2.7198,-1.4655,-4.8987,-0.81513,1.8817,8.936,1.4749,-4.1398,0.30253,-5.7914,1.6599,42
31.227,39.692,28.705,23.859,28.76,25.731,18.235,27.404,19.279,21.059,1.4978,10.546,14.981,13.13,-3.4784,1.1791,13.863,2.0263,3.1167,7.0207,-0.26074,7.5279,4.044,4.5314,-1.3954,2.8284,-3.7709,-6.8578,1.9004,-2.0954,-5.5038,-2.5347,-0.35674,-0.17995,-2.9549,8.6455,42
0.03324,-6.328,7.2353,2.4836,-5.2152,-1.5688,1.183,3.6417,2.0741,-10.898,19.206,-17.273,67.834,118.53,-20.263,12.992,-15.077,7.4567,-9.3402,8.7005,1.3747,5.3373,2.098,-3.073,10.509,2.8904,-1.7369,1.0388,0.058692,-0.49441,1.0268,-0.16067,0.72327,-1.0621,3.4168,4.9323,42
-10.409,-14.767,-4.1529,-31.14,-23.758,-45.055,16.845,108.08,37.521,100.1,54.491,-42.872,19.219,20.459,28.602,25.681,-14.664,-3.7927,37.893,-19.253,-6.6343,6.512,-74.576,-31.193,-70.468,-8.4438,34.903,-14.338,19.794,-37.726,-3.5889,-16.305,-29.361,-27.026,-21.541,39.283,42
68.498,71.604,70.726,53.695,49.68,44.295,32.822,35.5,30.831,24.029,32.816,28.621,15.599,7.6945,-1.4455,4.3531,-5.1502,-0.18987,1.4659,-1.0835,-0.23742,-0.96795,1.6807,4.481,0.33484,0.15334,2.7398,6.6984,-1.2686,0.95021,2.1569,-8.9733,5.8664,3.4684,-2.7853,-6.4819,42
15.999,100.89,78.809,-23.964,-24.195,29.724,0.8846,-29.16,30.185,87.564,65.925,21.01,15.972,29.241,15.446,-2.9678,14.477,37.204,26.977,11.273,14.548,15.55,6.1011,5.005,2.1095,-14.241,17.481,119.37,154.41,58.25,-11.493,8.0292,-10.367,-60.26,-37.651,5.2047,42
-9.3191,-4.0828,-6.3383,6.9739,-0.55564,-1.2334,0.69091,3.198,4.1968,9.1263,-5.8401,2.7485,-9.9617,37.966,162.06,156.5,163.47,157.11,146.94,120.88,116.89,110.84,109.03,86.419,7.8185,9.6029,2.3242,3.1817,4.4894,3.7443,4.2795,3.4858,2.2273,-1.9111,5.8662,-0.040913,42
-12.579,-14.9,7.443,13.367,54.535,0.32173,-117.27,32.593,-31.706,-8.7143,23.463,-6.4577,-2.6205,-2.1034,-0.99384,-4.1359,-50.447,-88.433,91.398,162.82,84.914,103.09,144,95.456,73.476,89.159,18.504,10.999,90.502,-1.7627,21.743,13.723,0.48355,-10.639,31.8,67.753,42
0.12325,18.829,-3.7026,-2.0003,27.91,-15.12,-44.867,3.0478,10.632,-22.335,-22.701,-19.311,-22.911,-4.3494,8.2835,-12.073,-10.478,21.738,-14.431,-89.826,-64.014,24.516,74.165,114.54,139.97,108.77,95.963,118.53,68.563,-6.5953,4.8204,15.904,-18.916,-7.8274,25.576,17.353,42
-6.9379,5.2145,36.919,-24.802,-27.907,-1.6216,-12.182,-8.2392,-21.642,1.9515,-25.156,9.5859,52.025,-12.493,-15.512,-8.2698,-17.73,-17.335,-5.5677,32.982,-12.529,25.74,10.758,-37.154,-5.7104,-9.4805,75.907,34.045,99.581,42.888,33.84,25.084,41.78,17.426,12.113,19.204,42
10.165,-21.098,-11.051,-10.752,-41.723,23.183,32.393,-41.2,-22.25,10.276,-6.7364,-27.923,-56.569,-36.885,5.0013,-9.3787,-37.599,35.36,77.647,-10.684,-8.9647,9.3479,31.922,196.52,238.28,333.85,200.03,120.33,69.085,45.29,125.24,57.053,65.564,41.184,-10.86,8.8328,42
-4.1071,-4.5873,-2.7059,-1.0883,3.8058,1.8684,-4.0664,2.3606,-2.0135,0.034197,-3.3162,0.2364,0.34127,-2.6001,-4.268,1.589,4.2602,0.96649,4.6348,2.8937,-6.8677,-4.1893,6.8622,8.655,-11.389,4.1149,8.2979,9.6976,-8.617,-21.229,-4.8683,9.2485,50.53,87.419,78.521,36.861,42
19.475,-15.038,-23.484,-19.982,-10.762,75.219,124.06,35.32,4.078,90.784,112.36,66.55,45.605,46.898,70.096,59.874,0.88032,12.025,60.3,36.087,15.656,31.005,36.266,76.493,87.244,-15.309,-71.469,0.82226,43.315,19.487,24.564,24.976,-36.653,-76.06,-32.682,8.8883,42
90.017,28.02,-7.6277,6.2663,20.162,42.982,24.515,11.312,8.8437,16.137,9.4869,-11.881,-4.7237,-10.008,24.486,59.292,19.344,6.375,18.113,15.498,-5.2115,-2.6708,19.741,27.699,26.874,23.166,2.6219,-2.0723,32.633,37.38,1.9669,-37.541,-19.321,16.442,-23.576,-39.436,42
25.087,26.179,-3.2231,-8.6632,7.7469,12.184,48.345,47.662,-68.175,-110.88,-16.366,21.4,-2.4098,-8.8535,-22.859,-17.133,-1.5213,-13.026,-10.357,-11.259,-24.607,16.797,57.735,9.1905,-35.623,3.3404,18.302,-25.483,-7.3045,54.722,55.969,31.695,31.296,42.794,55.172,37.076,42
-10.889,13.134,-9.2484,12.204,-33.006,100.07,459.89,381.5,305.44,257.68,324.81,58.888,-24.314,11.285,-11.352,-6.0859,-13.145,8.7767,9.4334,4.5407,1.615,-6.0361,5.1094,-10.3,6.0789,-2.2609,1.6203,-3.4847,5.5232,9.446,-0.62186,3.2049,-7.4569,-3.3876,-0.091323,6.7937,42
-5.5236,-2.1496,-5.9255,0.51496,-1.351,1.415,0.84549,3.0863,7.9631,-4.006,8.8612,-1.3303,2.8468,7.2512,5.6148,7.143,-0.73834,0.55543,6.0178,-2.1677,1.9738,-0.31283,0.27781,2.1692,4.3969,-0.27028,3.7932,-4.8834,-5.1998,2.4993,-0.54352,-5.3655,-0.021671,-3.6129,-5.6502,-1.8723,42
-8.262,-1.097,-3.0865,-0.619,4.2432,-4.8103,-0.51886,0.2765,5.2613,-4.5801,-2.7236,-1.874,-2.1376,-9.7272,5.3922,2.7908,8.1063,12.457,2.4218,0.78897,4.746,11.235,-2.8069,5.928,8.3297,8.0389,-2.4654,4.2059,6.5028,26.201,38.944,40.975,33.821,34.694,30.405,47.133,42
-28.295,-32.63,-9.6999,16.175,35.276,7.9108,0.13183,35.532,-30.429,23.828,23.927,-11.575,22.261,10.868,18.383,-12.842,28.384,129.97,103.03,43.102,77.997,43.195,87.714,61.792,35.156,30.767,36.819,-44.266,-0.74259,6.3404,-23.829,-4.4063,-60.568,22.408,19.072,-7.0218,42
-6.6221,18.338,18.551,30.511,22.246,-30.687,-7.2213,35.785,29.998,40.393,25.15,-15.757,1.1166,44.132,19.93,-12.197,21.681,-3.1541,-22.954,37.102,-13.77,-43.871,38.804,29.33,-3.2788,12.088,19.539,6.2985,-15.452,10.946,30.839,28.833,53.603,38.512,-4.8746,-9.3045,42
27.413,14.582,18.294,25.877,26.328,19.91,14.841,16.728,11.503,7.0529,-1.8811,7.8098,7.5315,-3.9901,-5.4633,0.77847,-4.9894,-3.9804,-0.042554,4.6946,5.5971,1.6239,-9.6023,-8.7913,-0.82818,-1.5147,-9.177,-4.7417,9.4529,-5.5513,6.1104,-2.8686,7.9068,-0.45985,10.515,3.8437,42
0.26005,-6.8379,-2.825,5.7028,5.5553,-5.6878,-4.6652,-1.8,-16.878,-0.10578,1.416,-4.437,-4.5833,-2.0963,2.0666,1.5778,0.16663,18.515,-25.991,245.98,301.85,255.72,225.21,254.59,91.673,-29.824,12.162,-10.256,-14.49,-28.637,3.9474,-2.5183,-0.83039,-7.0174,1.1775,5.1526,42
86.179,135.68,176.26,166.64,82.828,14.785,62.282,153.52,134.89,18.367,-32.691,36.234,93.015,40.618,-32.946,-23.126,11.125,-19.704,-57.007,-19.646,31.334,19.795,-6.1213,3.7309,4.5844,-30.703,-61.381,-73.339,-86.003,-80.154,-34.08,15.41,25.143,6.7423,-5.9423,-4.5425,42
-1.598,1.1811,13.305,19.751,0.94205,-30.526,-41.029,-25.725,-8.2823,7.5231,35.628,61.592,53.222,15.698,-11.397,-12.057,-5.5412,-3.5665,3.8164,18.063,22.459,10.214,-3.3576,-8.5452,-19.107,-41.36,-41.952,19.538,124.1,194.87,183.04,127.02,99.35,110.5,105.63,55.148,42
