@relation LSST_TRAIN_channel_2

@attribute channel_2_0 numeric
@attribute channel_2_1 numeric
@attribute channel_2_2 numeric
@attribute channel_2_3 numeric
@attribute channel_2_4 numeric
@attribute channel_2_5 numeric
@attribute channel_2_6 numeric
@attribute channel_2_7 numeric
@attribute channel_2_8 numeric
@attribute channel_2_9 numeric
@attribute channel_2_10 numeric
@attribute channel_2_11 numeric
@attribute channel_2_12 numeric
@attribute channel_2_13 numeric
@attribute channel_2_14 numeric
@attribute channel_2_15 numeric
@attribute channel_2_16 numeric
@attribute channel_2_17 numeric
@attribute channel_2_18 numeric
@attribute channel_2_19 numeric
@attribute channel_2_20 numeric
@attribute channel_2_21 numeric
@attribute channel_2_22 numeric
@attribute channel_2_23 numeric
@attribute channel_2_24 numeric
@attribute channel_2_25 numeric
@attribute channel_2_26 numeric
@attribute channel_2_27 numeric
@attribute channel_2_28 numeric
@attribute channel_2_29 numeric
@attribute channel_2_30 numeric
@attribute channel_2_31 numeric
@attribute channel_2_32 numeric
@attribute channel_2_33 numeric
@attribute channel_2_34 numeric
@attribute channel_2_35 numeric
@attribute target {6,15,16,42,52,53,62,64,65,67,88,90,92,95}

@data
-96.163,6.2378,53.798,-38.174,-73.608,13.075,68.44,32.062,-41.925,-96.356,-63.272,30.428,61.013,22.857,-12.645,-55.29,-80.047,-43.572,-48.518,-111.21,-54.544,74.215,46.722,-39.884,30.305,135.48,101.68,-12.042,-118.05,-139.35,-16.916,89.699,8.9772,-107.75,-79.884,-6.8139,16
-18.26,-14.766,-97.146,23.429,5.5706,-14.046,4.0362,-9.7897,3.6104,-14.272,23.238,-164.92,-26.493,2.9607,-28.664,7.899,-16.175,-2.4788,-236.93,-11.575,23.709,5.8146,-19.967,12.924,-59.92,-216.37,35.911,-25.717,-14.265,-40.34,25.408,-85.21,-187.14,33.69,-30.448,-23.938,16
-31.092,-29.608,-28.248,-21.012,-3.9194,-16.003,-32.103,-7.2746,6.2417,-15.617,-5.1996,31.416,14.307,-31.806,-28.383,-13.205,-34.317,-33.686,-6.532,-5.0991,-0.38918,13.83,0.11896,-7.354,5.8309,16.108,30.146,0.88579,-75.653,-74.685,-1.8774,12.896,-9.8088,1.959,13.692,4.4715,16
1.443,3.4497,0.63,0.47059,0.94121,1.7927,2.8662,2.2371,1.7613,1.4485,3.7741,-1.0703,1.581,1.1011,3.37,2.5226,-1.9532,2.5761,-16.03,4.7306,0.86134,-1.1576,4.6078,-10.197,-9.8522,1.4493,-0.88096,3.4288,0.41504,1.8418,-0.034737,2.6048,0.21581,2.5698,0.7287,-2.7631,16
10.711,18.484,-142.93,-2.3803,-15.967,-25.093,27.163,-79.316,-14.926,6.8523,1.8645,31.734,-106.16,-42.77,54.408,-58.196,-38.554,6.8497,16.878,-19.238,7.4403,-50.299,-79.419,35.476,-36.851,31.578,-76.63,-168.32,72.51,-68.787,-171.29,3.3501,-14.3,-6.5324,-6.1521,3.9311,16
20.025,55.28,45.211,35.894,-106.52,46.79,66.337,35.369,-41.382,73.764,44.025,28.023,13.319,61.394,50.886,68.884,40.478,32.39,51.573,69.768,-62.646,-95.686,106.62,41.992,43.344,-10.674,-88.505,109.2,17.285,29.001,-67.469,-39.124,74.494,35.716,61.772,-46.998,16
-100.12,-45.26,38.65,74.462,58.141,44.32,58.881,74.413,66.51,48.838,43.268,48.831,53.287,54.091,54.476,55.072,57.067,62.331,64.475,52.252,28.301,12.812,20.181,40.44,53.529,53.922,52.034,55.207,57.61,52.882,47.183,52.424,67.784,75.669,60.385,27.6,16
-0.32997,-0.21158,-0.78625,-1.5566,-1.2189,3.209,-0.17666,-0.60638,-9.445,0.33564,0.1039,2.0524,-1.1723,-0.54714,0.027098,-0.17728,-0.22583,0.29782,0.52447,-10.515,-2.7873,0.63508,0.3761,-1.3383,-4.3546,-1.1991,-3.2385,2.9115,-0.98567,-0.30614,1.464,-0.29778,-1.6181,-0.729,-0.85807,0.42598,16
-1754.8,-4761.8,-4120.6,1245,6116.5,6967.7,6917.1,8183.9,5593.2,-2338.4,-4643.9,3242.9,6907.1,-561.2,-4814.4,-778.95,-367.48,-2557.4,1414.5,2842,-3814.7,-4127.5,4414.9,6387.1,2431.3,3287,3977.7,709.78,2686.8,7906.8,5880.2,2430.2,5734.3,7008,964.66,-2553.5,16
-5.5032,57.477,19.671,-157.65,-328.25,-314.85,-130.09,37.772,57.303,-11.443,-39.792,-7.0229,10.473,-21.746,-51.258,-30.569,14.22,30.564,12.139,-6.8418,-6.4002,0.96452,-0.90596,-9.2104,-11.429,-3.3716,7.4356,11.267,6.2366,-1.2807,-2.9417,0.52438,1.727,-2.2521,-6.1236,-4.6615,16
-533.03,-85.481,392.99,335.4,199.86,275.76,310.56,285.45,273.17,239.46,294.95,333.18,142.59,75.938,288.68,154.15,-320.86,-264.91,260,401.39,204.16,226.31,336.07,247.2,195.88,335.33,320.86,-92.51,-544.87,-517.97,-79.077,251.31,286.35,271.08,281.55,169.15,16
-1102.7,-676.58,-1345.2,-3667.7,-5505.1,-4869.5,-2666.5,-1015.5,-286.64,426.62,1111,1004.8,379.28,427.95,1454.9,2242.7,1389,-1224.5,-4183.5,-5508.9,-4193.5,-1153.2,1463.4,2143.5,1161.2,-19.124,-243.04,530.29,1456.9,1699.5,1169.5,594.74,700.67,1284.1,1446.1,802.39,16
-668.24,-498.08,-129.81,83.427,-63.143,-439.71,-725.55,-706.06,-429.42,-114.71,55.216,58.358,-3.7301,-31.213,-8.9024,15.739,9.3044,-10.841,-11.041,10.744,26.963,21.08,6.8317,4.3667,12.592,15.376,4.489,-9.4303,-15.318,-12.924,-7.5707,-2.0037,4.1957,7.7361,7.0621,3.4625,16
-1796.6,40.137,18.867,59.769,5.2372,12.161,9.4337,11.617,27.895,7.6297,67.459,-3.4358,-123.63,59.854,8.4452,65.936,-31.027,126.65,-57.193,217.56,-426.65,-1467.6,325.68,-110.98,87.227,-20.615,93.587,-8.1673,56.48,20.998,41.449,37.136,99.882,-72.073,-1180.9,138.51,16
735.48,980.98,657.09,609.58,912.74,614.21,479.3,1103.3,349.17,-1535.5,-1088.8,914.65,1098.9,376.74,649.31,964.34,850.05,861.17,648.03,279.11,564.04,1028,639.93,383.69,1114.1,662.31,-1340.3,-1430.6,296.24,793.62,923.53,1156.5,-503.92,-1723,-9.1675,1111.4,16
4.8281,-3.1329,8.5007,10.996,-12.237,3.0462,30.305,-10.137,-13.339,54.854,-43,-274.59,-257.16,-13.368,67.829,-18.759,-25.954,17.193,0.6415,-11.167,12.462,5.8174,-16.887,2.4677,14.779,-47.849,-105.71,-60.824,9.1967,7.1369,-9.559,9.7582,16.431,3.896,7.3144,11,16
15.117,5.83,2.5468,13.239,17.084,3.3599,-5.8541,6.5369,23.816,23.75,8.8129,-4.9073,-6.9841,3.9265,17.677,17.048,1.0217,-7.6982,4.7817,19.087,10.372,-13.15,-21.292,-4.6013,13.954,11.719,-4.3252,-9.6354,4.3299,20.837,21.803,9.0173,-2.7229,-5.131,-2.0516,0.075111,16
-7.4955,-0.3973,2.8367,-3.484,-6.7206,-0.29617,4.2338,0.54059,1.4657,7.2963,-4.7368,-21.725,0.073443,26.65,-22.244,-100.1,-83.975,-0.41857,22.038,-14.53,-13.54,21.69,21.073,-6.3486,-8.6101,-3.7961,-37.512,-76.193,-55.592,-1.8221,11.586,-11.13,-18.679,-11.193,-11.638,-10.071,16
-1.3596,-0.011118,-0.65058,6.1294,-16.073,-7.1944,2.0033,0.66268,-0.3918,-0.91132,-1.1902,-0.25802,-12.07,-8.4365,2.0965,-0.013962,-0.17891,0.39466,1.7406,-0.80132,2.916,1.3522,0.41322,0.10387,-0.000272,-1.2938,-0.77735,-5.8783,2.0158,-4.9474,-12.155,3.7612,-0.9794,0.51021,-1.2607,1.4847,16
152.61,213.99,172.32,177.01,290.7,339.97,232.96,192.57,282.06,176.21,22.41,268.92,433.76,110.91,34.321,355.23,394.49,231.43,143.17,64.667,152.06,242.73,101.03,126.17,304.7,213.28,116.27,205.56,134.13,-10.696,92.645,245.84,209.19,161.96,203.15,143.99,16
2.1485,4.1986,1.97,5.1938,3.9196,8.6831,-25.193,-5.1029,5.7787,1.4899,4.5731,2.9181,3.7127,3.2409,2.3366,3.8058,5.5523,1.648,2.9316,5.7768,1.1457,0.15127,5.7323,4.4619,3.7015,1.5941,4.0695,4.0324,4.0355,2.6485,0.96608,2.1064,1.8621,3.6687,5.3884,2.7651,16
60.055,109.5,-20.625,16.837,103.32,69.661,88.611,72.95,83.604,75.113,84.791,77.264,88.001,69.609,98.231,55.318,131.04,-52.693,-102.8,120.3,82.504,17.046,-54.914,119.93,60.588,92.659,69.664,86.553,78.587,81.464,80.954,80.314,81.203,84.066,77.473,83.682,16
45.775,81.192,59.124,26.074,38.339,20.325,-42.996,-16.096,71.992,29.218,-85.868,-65.366,-10.998,-137.61,-289.54,-194.35,-4.461,-42.522,-170.12,-48.497,94.537,-189.9,-590.13,-457.57,13.583,160.58,-10.632,-82.355,-31.225,-27.598,-48.075,-56.559,-67.415,-28.471,47.296,53.32,16
24.494,3.4594,40.29,19.93,-114.63,-116.7,19.254,46.99,6.6774,13.394,20.929,31.163,20.069,-51.886,-67.946,8.0117,31.024,-6.0558,16.704,39.867,-36.033,-73.975,-7.6557,-14.842,-72.064,-16.178,42.529,7.6661,-3.0566,21.823,20.184,20.418,24.908,20.547,23.925,18.337,16
-325.91,-1003.9,-869.45,-60.958,32.904,-734.06,-1143.2,-962.88,-956.26,-933.46,-223.33,599.94,562.69,107.56,265.69,671.3,151.28,-945.59,-973.13,120.12,329.01,-1106,-2296.9,-1729.9,-349.51,405.5,478,357.27,192.6,123.56,302.44,507.37,431.48,146.56,-60.344,-72.924,16
63.144,60.34,-122.47,126.73,109.6,73.758,88.473,79.852,87.22,70.934,105.2,-52.803,30.427,95.507,65.971,99.064,65.667,88.075,24.769,47.414,125,100.5,72.651,82.884,66.411,47.133,92.498,73.604,47.782,19.053,69.202,86.002,11.707,85.785,69.685,49.632,16
-12.196,4.932,-61.726,-5.7997,136.68,-101.36,-486.41,-475.4,-501.22,-781.08,-574.78,9.8981,124.21,-56.437,-14.418,41.245,-31.974,-34.963,10.24,-0.73178,0.32556,30.745,7.1497,-11.131,49.231,-4.9192,-204.22,-209.7,-33.244,17.355,30.249,40.589,-162.47,-311.2,-111.5,66.369,16
-2.5638,-0.41052,0.41358,0.7486,-0.47603,0.014303,3.7595,-1.4996,2.1493,-5.2753,6.2377,-9.5636,14.626,-52.862,-75.436,21.14,-11.898,6.5011,-3.1875,2.6749,0.3664,1.0407,2.8364,-2.2633,-1.198,3.4945,0.47616,3.8994,-3.0836,3.3284,-1.2056,-1.2667,3.9096,-4.1425,-0.61232,0.86757,16
-0.65547,-2.0285,1.8626,-2.574,2.9572,-12.171,13.391,-20.317,38.055,-173.52,-77.381,29.523,-14.001,9.0772,-3.9595,1.3523,2.7823,-10.856,22.235,-123.35,-39.543,14.852,-9.0019,9.086,-3.1992,3.758,-2.9077,2.2272,-5.4531,6.4923,-11.406,14.178,-26.524,47.575,-299.44,-186.65,16
2.3748,0.37035,1.7492,2.8009,-11.039,-33.287,7.1159,-2.8735,0.31272,-2.6631,1.2302,1.2777,-102.48,1.1494,-1.8375,-0.87707,-0.59003,-1.4899,-1.2277,5.027,0.069692,-2.2935,1.1733,-1.0272,2.8639,-1.6642,0.47334,1.3803,-3.2369,-0.13358,1.1071,4.3714,-0.56352,-0.47077,5.0051,0.761,16
-1785.2,309.03,415.14,257.37,601.04,-1586.9,-59.544,453.68,341.35,308.91,521.78,-77.169,67.781,-195.14,-512.49,708.89,58.631,703.24,-439.34,-926.31,661.95,210.25,200.15,161.62,424.53,301.21,390.92,327.5,331.96,361.62,354.73,368.15,360.43,335.12,351.75,369.91,16
5.4738,1.2429,4.1244,13.107,2.8816,-8.2102,8.6361,5.3194,-25.127,-16.084,2.1026,-10.35,-10.693,-5.9724,-11.475,-6.7888,-6.5757,-6.3164,10.845,12.731,-4.8864,-3.3814,6.3686,-4.5931,-4.7293,20.568,14.277,-22.824,-17.835,7.808,-4.3375,-13.215,1.0723,10.838,23.798,22.203,16
-60.94,73.787,-21.153,-280.93,-234.98,39.16,104.64,6.0056,-14.593,-24.03,-82.996,-79.503,-8.4334,27.073,-16.767,-92.178,-85.078,7.8168,12.605,-85.866,-82.599,14.066,14.921,-26.82,21.113,52.25,-0.92797,-4.1792,54.359,41.79,-30.437,-52.996,-26.133,-13.144,-19.682,-15.33,16
-12.307,161.59,-214.82,-92.22,483.15,-339.76,-449.11,1239.2,-766.96,-5212.6,-3757,81.084,-1366.2,-2861.3,-249.32,852.07,-433.31,-226.4,398.03,-151.67,-207.99,308.89,-55.215,-321.52,405.5,51.258,-758.57,809.02,645.5,-4492.5,-6404.4,-1469.6,1401.1,-279.88,-553.47,429.19,16
-726.76,-85.609,653.06,550.64,63.002,-257.5,-91.481,375.55,143.12,-477.98,-165.82,337.51,4.8036,-116.28,160.33,-176.48,-421.09,125.43,312.43,-71.193,172.79,754.18,422.46,-247.04,24.622,522.81,177.24,-111.55,328.62,478.59,-61.307,-587.34,-734.14,-403.14,169.32,290.62,16
-2.6894,-51.603,7.2715,34.82,-156,-309.01,-162.49,30.851,15.345,-43.287,7.8795,58.695,35.603,4.2469,-3.253,-9.1136,-9.0406,4.4367,2.6255,-13.166,9.236,46.244,2.481,-90.566,-88.763,5.9796,30.985,-70.651,-146.72,-64.965,59.82,19.616,-141.43,-182.61,-66.516,15.725,16
-4.2341,-35.047,42.76,-7.3132,-319,-389.55,-0.39924,163.99,-230.5,-455.77,-149.87,71.535,0.24417,6.4326,21.549,-69.684,-55.315,10.719,2.0408,1.5743,-4.4901,-3.2354,15.971,-36.966,-8.4069,73.514,-139.77,-355.36,-142.67,69.765,-1.3082,-16.473,35.03,-7.4514,-17.365,14.493,16
898.53,1104.9,1247.5,1098.1,-883.79,1144.9,1259.7,-519.32,-2099.6,-1983,1576,917.55,1028.3,-1877.8,-20.577,1335.8,762.38,1408.8,919.56,1233.3,776.39,1780.7,-1588.3,-685.06,1765.8,992.24,1117.1,1381.2,477.03,-2055.5,1552,720.82,1328.4,945.26,1111.2,1150,16
-398.25,-655.34,175.42,-89.694,50.795,-30.942,19.437,-13.57,3.1891,-6.3432,-0.16304,4.9314,-3.4601,13.639,-22.364,41.033,-50.645,78.165,-120.63,231.2,-809.5,-880.63,383.5,-344.78,458.52,-1312.3,-1033.2,390.37,-285.94,261.26,-322.01,510.13,-1992,-2629.6,436.4,-236.79,16
-1.697,-2.5305,0.35914,0.72002,-4.8144,-4.2282,-3.4494,2.7778,-45.538,-1.7457,2.7332,-1.3312,1.5447,-1.2776,-2.0709,3.0782,-45.678,-52.592,-47.197,1.8166,2.0546,-17.24,9.7441,-17.156,31.974,-135.71,-139.72,80.792,-132.77,-122.29,31.668,-14.651,6.4772,-8.3627,6.1314,-2.8305,16
155.76,191.33,429.17,285.49,-3032.9,156.81,541.73,-807.08,-35.295,173.49,449.11,94.65,577.32,-2564.2,-2166.2,931.34,-1188.6,601.22,215.65,285.2,278.66,412.25,221.93,136.39,425.09,354.13,219.15,323.66,463.23,74.137,483.59,-1387.1,-282.67,697.47,-1050.5,-356.78,16
1.8248,3.2443,-2.6063,-0.53343,-0.67737,-20.254,-4.6144,57.528,60.19,0.35805,-19.012,-8.698,-10.279,-15.214,-26.767,-3.8031,19.952,-22.816,1.2653,-2.3867,-302.91,-505.62,-215.9,57.437,1.9188,-2.5059,74.894,2.1969,-38.996,59.943,13.703,-185.69,-181.93,-1.951,36.526,-17.496,16
-47.379,-25.387,-58.757,-25.397,-22.773,-33.154,-52.612,-48.695,-18.476,-44.429,-15.663,-91.315,-60.474,54.901,-24.812,-110.22,21.489,17.498,98.639,108.61,-24.386,-75.128,26.979,-31.239,17.693,-91.68,-41.955,-60.179,111.06,84.466,77.586,-26.476,34.087,26.848,61.826,58.617,16
-0.065154,0.20617,0.37475,-0.69706,-1.7929,-1.3517,-1.9879,3.045,-8.7116,-6.0597,2.1273,-11.644,0.29882,-2.9924,1.8602,0.83376,-0.097822,1.1699,-0.15924,1.1964,-0.72952,1.0503,-0.22704,-2.2637,3.3061,-7.5111,-15.541,5.93,-1.6618,0.75367,-8.0834,-3.7318,1.9977,0.73133,0.69353,-0.67187,16
-45.388,58.303,41.835,-39.495,41.203,98.139,4.1961,-27.193,30.33,21.183,-6.081,43.975,85.653,64.61,31.32,-24.654,-75.608,-46.905,16.434,57.885,65.382,39.47,7.4236,-65.193,-102.35,18.314,65.487,-57.354,-53.177,2.3638,-83.474,-56.58,99.287,75.686,-58.316,-65.279,16
-15.349,-24.513,-15.028,-2.6339,-19.188,-54.326,-59.913,-22.546,15.129,15.695,-9.6723,-25.754,-15.516,3.9426,1.8318,-23.036,-34.334,-13.08,8.5714,-2.4349,-28.585,-34.064,-18.482,-6.3796,-6.5764,-9.0754,-7.4688,-4.7343,-2.493,-0.55565,-4.4262,-18.997,-35.238,-36.872,-22.27,-6.4179,16
-68.905,1.0544,86.836,75.641,-9.1793,49.042,90.333,-29.561,-39.255,35.988,68.821,64.409,64.715,20.844,86.751,5.3796,9.4952,-68.717,-86.877,33.459,-54.402,-36.958,59.029,-34.207,-2.4771,16.482,-28.304,4.2308,86.467,41.096,21.882,-20.254,-84.256,58.722,4.4017,-137.39,16
1109.8,106.72,-822.45,-32.828,1245.5,1567.2,1171.3,1113.8,1791.2,1754.9,411.48,166.99,1402.7,1027.9,-620.72,-135.71,1657,1708.1,1077.9,1767.5,1857.7,-6.9672,-811.6,836.63,1813.6,1080.9,1016.7,1634.4,1361.4,1084.9,1734.1,1887.3,732.46,-329.45,-289,50.382,16
146.53,135.83,119.56,140.69,156.21,98.465,-11.65,-75.33,-40.8,39.978,93.15,107.12,103.86,75.39,6.4162,-63.011,-62.414,11.221,70.282,40.72,-37.786,-52.254,44.144,161.69,165.73,34.592,-98.59,-87.336,54.786,162.96,113.49,-31.709,-111.06,-62.4,23.215,41.489,16
633.15,932.11,-257.27,-1361.5,-78.927,1010.4,241.63,1218.4,723.24,887.07,567.98,630.3,-419.08,501.09,648.9,638.96,871.9,706.98,571.07,915.05,-493.27,226.48,770.62,-47.136,338.39,-1076.6,1077.6,472.47,1417.8,-955.17,234.14,1075.3,282.1,433.6,-676.63,-443.89,16
-100.26,134.21,-208.3,360.14,-680.09,1045,-3818,-2501.5,886.76,-454.28,170.98,-308.95,160.35,-90.686,73.792,-20.986,25.554,12.155,2.3976,0.18618,7.5309,-5.0806,12.622,-0.66421,28.653,-29.251,65.871,-96.942,140.9,-238.9,479.36,-2926.5,-730.79,310.46,-183.05,112.69,16
9.6527,1.0688,-3.3197,2.8937,5.5367,-2.7567,-7.8564,-0.74769,5.4859,-0.39521,-8.0231,-3.4908,8.8987,14.843,10.398,3.8905,1.6981,1.2392,-1.0098,-2.801,-2.0137,-1.7416,-3.6923,-4.0743,-1.2035,1.8508,5.2514,11.766,16.71,11.834,0.2092,-6.02,-3.0494,1.4421,1.851,0.37976,16
93.171,-239.54,346.36,-598.09,-1190.7,253.25,-135.5,128.56,-23.262,-388.36,624.51,-217.76,-168.59,-18.159,103.26,-398.16,239.12,256,193.17,-429.79,-328.65,-76.956,-651.6,313.49,-696.11,-2081.8,353.94,370.91,62.23,377.78,-1025.4,-609.9,701.23,365.77,-399.38,-90.397,16
64.308,97.23,98.166,87.886,91.466,107.04,104.26,86.185,97.113,121.73,110.69,104.19,122.27,93.237,43.349,51.524,59.719,31.862,27.475,43.351,81.867,132.16,35.821,-180.76,-195.95,16.454,130.44,83.841,71.575,95.024,36.597,-47.242,-23.797,75.947,111.21,54.428,16
-249.8,20.05,-16.511,42.401,-144.26,-81.267,38.461,-14.741,24.622,-9.8415,32.4,-43.675,-180.47,34.695,-10.635,17.869,-2.7973,9.84,-143.31,10.506,0.058482,17.188,-8.3066,33.581,-169.72,-40.735,9.1996,18.154,-16.102,59.712,-185.28,-132.08,58.179,-18.402,21.484,-2.5401,16
-9.3821,-14.343,-11.669,-5.2865,-1.6402,0.36188,4.4725,8.0428,6.2443,2.81,2.478,-2.5106,-11.951,-4.5541,15.229,9.768,-15.379,-14.801,4.885,8.1859,5.5722,9.1045,4.5909,1.8855,6.9049,-1.6584,-7.824,9.1526,14.84,10.518,33.767,18.324,-112.41,-246.98,-227.3,-94.228,16
-111.96,-65.715,-88.365,-141.35,-64.268,-41.941,-94.317,-9.4513,25.241,-113.58,-48.493,143.03,51.244,-95.621,-125.12,-225.73,-186.92,52.697,43.821,-126.61,-11.835,132.26,26.999,-25.224,98.125,-65.708,-134.49,261.7,14.343,-18.421,363.82,-495.01,212.28,695.69,-3525,-4471.2,16
-0.7116,-5.7852,-7.5395,-4.2843,-2.1836,-2.5569,-2.0078,-2.1782,-3.485,-1.3625,0.21317,-3.6685,-2.1116,7.6898,9.118,4.5524,7.4309,2.0008,-11.799,4.1875,32.235,14.295,-10.681,22.693,48.68,1.1417,-38.094,-11.731,5.4319,-14.439,-11.34,7.9216,-1.5965,-10.917,7.3462,15.384,16
338.65,432.07,410.3,433.01,413.4,422.26,419.6,420.36,419.95,420.56,424.08,416.32,414.9,419.54,415.32,423.8,417.46,417.68,419.83,421.99,417.45,415.65,418.3,423.93,419.57,422.28,413.1,417.6,416.19,431.06,402.95,451.71,159.01,391.3,421.19,428.09,16
17.372,-150.81,136.55,206.49,-693.04,-1290.2,-538.54,238.85,62.834,-151.1,40.906,71.686,-45.797,1.0596,45.737,-6.0681,-7.1464,19.036,-1.1093,-16.884,-1.8717,8.7958,-1.2656,-14.442,-7.3687,5.3548,14.083,26.015,27.96,16.522,15.091,17.231,0.44076,-14.341,-5.4324,4.2425,16
-39.307,80.282,-236.72,-342.43,113.66,-83.387,99.748,-1034.1,-68.311,25.559,-18.157,10.185,-5.2163,4.9873,-4.4885,-6.9876,-1.5036,-0.81953,2.79,-1.0022,-6.0593,6.7944,4.4832,4.1682,-6.4173,-14.179,1.3832,7.5666,2.6236,-9.4883,2.2721,-4.763,-10.938,3.6541,2.0762,-5.647,16
-159.91,-548.47,-536.53,-91.997,124.46,-32.806,-105.02,-32.014,-57.385,-87.853,-11.093,16.764,-13.569,27.177,44.662,-49.658,-91.315,2.8719,78.15,52.685,20.263,37.514,58.462,54.192,48.333,31.165,-22.932,-55.811,-16.48,0.75735,-73.403,-116.65,-50.815,-1.7842,-35.856,-45.974,16
-0.98457,544.55,-145.05,-1912,-2515.2,-1135.5,276.61,281.5,-169.17,-96.442,41.121,-26.069,117.04,133.28,-629.43,-1439.5,-1107.1,-87.31,292.03,-29.512,-167.93,38.855,108.01,-19.492,-54.819,13.745,26.917,-1.7412,2.3716,2.8035,-25.982,-32.579,-4.6084,12.49,5.665,-0.32177,16
-7.3666,5.0763,5.6654,-6.6376,-6.3201,16.691,26.288,-19.698,-102.52,-147.8,-109.64,-26.801,23.446,13.322,-15.52,-15.163,9.9553,18.881,-4.7026,-27.805,-12.421,26.889,30.452,-33.096,-117.09,-142.13,-87.48,-13.109,15.332,-1.4169,-15.999,-5.006,10.118,6.3773,-6.9763,-9.1774,16
11.822,28.935,-49.986,-92.143,9.8297,20.872,-134.87,-153.12,-15.477,0.10266,-46.946,-3.2662,-35.06,-173.5,-159.74,-0.005032,40.619,-32.499,-8.7504,57.466,-29.146,-147.58,-90.084,-15.144,-82.084,-100.75,0.38146,41.688,26.181,12.956,-93.549,-198.61,-104.09,42.095,32.69,-19.289,16
3.37,2.5881,10.806,-1.3041,-36.214,-33.773,2.1365,10.691,0.23466,-0.076822,-4.6657,-9.4571,2.5747,9.9285,-5.2427,-18.632,-11.019,0.070558,0.21171,0.67976,5.4684,3.3322,-2.0954,-0.22137,1.6394,-1.0041,0.054403,-1.8425,-8.8146,-3.3581,5.1572,-1.3088,-3.8158,3.9295,2.0286,-3.1113,16
-224.4,-36.856,254.54,52.974,-229.08,-25.006,194.56,109.97,103.45,166.31,59.845,-68.46,-99.108,-249.09,-354.85,6.4572,72.001,-336.15,-121.07,14.078,-332.77,-266.79,-267.26,-230.87,-18.825,-238.11,-129.16,140.53,-185.52,-342.99,-252.43,-316.37,-147.67,41.958,-215.15,-300.52,16
36.522,37.89,40.909,44.609,21.7,-18.095,-22.627,17.655,30.691,-9.3242,-6.3307,48.291,19.499,-36.964,56.404,101.18,-178.93,-449.99,-284.3,18.754,28.93,-56.626,17.499,57.158,-52.237,-97.664,-13.718,19.365,-43.273,-62.738,-0.50148,27.3,-27.158,-64.303,-27.568,9.1517,16
1.4188,10.17,4.5043,-10.204,-5.1519,18.048,33.441,29.126,4.5583,-21.029,-15.156,4.4298,-4.933,-15.297,11.492,29.629,6.064,-11.921,-3.5169,0.55435,-0.33703,5.7648,3.0925,-9.4133,-12.788,-10.688,-13.87,-10.177,7.3807,18.711,12.809,10.2,17.782,10.046,-12.552,-15.741,16
4.0932,-39.769,71.165,35.36,52.654,65.796,37.02,53.42,52.464,75.4,-77.152,6.9748,83.694,40.896,49.346,58.297,-155.94,54.333,2.0759,46.999,-35.82,-46.341,93.673,-50.399,40.627,53.316,53.733,5.6194,90.404,-50.145,-115.81,-59.674,42.472,57.466,34.541,68.022,16
6.3731,20.34,14.384,4.6169,15.531,12.586,-32.172,-62.555,-29.006,16.362,12.717,-8.9548,-3.9826,-2.4774,-28.486,-21.562,34.656,19.566,-121.57,-217.99,-122.15,32.192,30.669,-104.38,-176.97,-96.542,27.638,39.461,-67.917,-151.62,-125.05,-57,-22.818,-2.4837,22.879,22.913,16
-155.05,228.1,2.625,77.806,-10.177,-105.63,-131.29,-137.12,-117.85,67.918,-139.76,64.736,-142.61,59.492,0.4551,83.765,-76.968,-45.557,-162.6,-124.72,80.094,-11.905,66.565,-95.257,-177.71,-94.805,107.13,-37.058,139.81,-36.636,-40.601,-148.24,34.687,-59.851,-26.653,105.49,16
502.86,433.34,250.31,129.23,-23.147,-267.75,-356.57,-59.816,399,542.78,258.16,-47.869,17.861,325.5,455.89,332.39,288.78,459.92,529.28,274.02,-75.693,-299.73,-541.12,-840.94,-804.91,-215.61,454.71,635.26,409.8,233.54,235.41,252.23,262.02,332.97,358.26,207.89,16
25.783,-120.27,201.58,-25.894,-289.82,384.26,-351.45,-331.78,1570.6,-2088.9,-6905.4,-2882.9,1100.5,-897.61,-799.78,686.3,-210.43,-230.72,367.73,-208.87,-65.481,481.85,-499.76,-1586.2,-770.55,231.67,-407.89,-383.54,659.37,-337.37,-562.4,1423.6,-1738.6,-6778.1,-3585.8,1031,16
261.6,1268.4,-21.278,-2158.5,-1310.8,828.91,748.34,-24.899,452.06,842.87,756.36,867.45,345.53,-654.88,-445.74,584.26,741.32,226.25,122.88,490.77,781.22,607.56,347.05,645.45,831.31,147.39,-108.19,577.66,-9.8553,-1914.9,-1795.2,544.98,1517.3,316.03,-604.27,-364.87,16
6.736,-43.388,-41.445,4.383,-2.3421,-18.551,-2.5113,-6.4195,-19.138,-1.0031,5.9964,-10.086,0.84147,20.442,12.028,1.6269,3.8573,8.477,13.913,10.959,-0.45921,-0.30843,7.3887,0.63445,-10.898,-5.7883,0.74395,0.55372,8.5203,-8.3627,-31.686,1.9716,-4.6097,-71.752,-45.003,15.125,16
1.7287,-0.55151,-12.979,-20.409,26.216,70.839,-14.585,-121.29,4.0691,194.42,28.161,-252.99,-10.042,391.62,-11.483,-655.94,15.257,1216.8,-3.9477,-3799.9,-5992.8,-3787.5,10.521,1219.7,2.0372,-672.86,-12.695,410.05,6.3631,-267.38,-21.188,139.47,-22.254,-117.09,-9.918,53.582,16
